Go term ,GO:0042221,GO:0000278,GO:0006366,GO:0023052,GO:0055085,GO:0006974,GO:0051321,GO:0006811,GO:0006281,GO:0006325,GO:0048285,GO:0006629,GO:0033043,GO:0005975,GO:0071554,GO:0051726,GO:0006364,GO:0007010,GO:0006468,GO:0007059,GO:0051186,GO:0006520,GO:0002181,GO:0006310,GO:0055086,GO:0007005,GO:0018193,GO:0006091,GO:0031399,GO:0032787,GO:0051603,GO:0015931,GO:0070925,GO:0043934,GO:0070647,GO:0006260,GO:0042274,GO:0051169,GO:0006605,GO:0048193,GO:0006397,GO:0006873,GO:0000746,GO:0006979,GO:0016570,GO:0042273,GO:0006401,GO:0006897,GO:0008033,GO:0006417,GO:0006457,GO:0000910,GO:0008380,GO:0009451,GO:0016050,GO:0051052,GO:0048284,GO:0032543,GO:0045333,GO:0009408,GO:0032200,GO:0006970,GO:0006470,GO:0006869,GO:0042255,GO:0007033,GO:0006997,GO:0007124,GO:0061025,GO:0051049,GO:0007114,GO:0016197,GO:0001403,GO:0051604,GO:0006887,GO:0043543,GO:0006766,GO:0042594,GO:0032196,GO:0008643,GO:0006352,GO:0007031,GO:0006865,GO:0008213,GO:0006354,GO:0009311,GO:0006360,GO:0048308,GO:0006486,GO:0000902,GO:0006414,GO:0006413,GO:0006353,GO:0000054,GO:0043144,GO:0006497,GO:0006383,GO:0006418,GO:0010324,GO:0043167,GO:0016787,GO:0016740,GO:0003677,GO:0003723,GO:0005198,GO:0016491,GO:0022857,GO:0016887,GO:0003735,GO:0030234,GO:0016301,GO:0019899,GO:0003700,GO:0003729,GO:0004518,GO:0003682,GO:0008289,GO:0004386,GO:0008233,GO:0016779,GO:0016874,GO:0008092,GO:0016829,GO:0016791,GO:0008168,GO:0019843,GO:0016757,GO:0008134,GO:0003924,GO:0051082,GO:0016853,GO:0016798,GO:0030674,GO:0008135,GO:0005085,GO:0032182,GO:0008565,GO:0042393,GO:0030533,GO:0030555,GO:0005737,GO:0005634,GO:0016020,GO:0005739,GO:0012505,GO:0005783,GO:0005886,GO:0005694,GO:0005773,GO:0005840,GO:0005740,GO:0005730,GO:0030427,GO:0005856,GO:0005933,GO:0031410,GO:0005794,GO:0005938,GO:0005618,GO:0005576,GO:0005815,GO:0005777
GO:0048285,0,0,0,0,0,0,0,0,0,0,1,0.35277000000000003,0.31196999999999997,0.35257000000000005,0.5430200000000001,0.33331999999999995,0.27408999999999994,0.76025,0.34541,0.5575600000000001,0.46226999999999996,0.35453,0.34701000000000004,0.38051,0.36929999999999996,0.76582,0.33564000000000005,0.46604999999999996,0.28855,0.35431,0.2996,0.32548999999999995,0.76597,0.43039000000000005,0.33329,0.3813,0.5021,0.36350000000000005,0.33745,0.32794999999999996,0.28925999999999996,0.46782999999999997,0.5588,0.37359,0.55425,0.49927999999999995,0.39283,0.33348999999999995,0.27669,0.29183000000000003,0.54792,0.51203,0.2884,0.30691999999999997,0.76629,0.30822000000000005,0.76613,0.34885999999999995,0.40867,0.37600999999999996,0.7041,0.37576,0.35888,0.32341,0.7190300000000001,0.7683599999999999,0.77303,0.5456099999999999,0.6132500000000001,0.34921,0.5500499999999999,0.36509,0.47231,0.3265,0.51599,0.33899999999999997,0.37449,0.37634999999999996,0.56726,0.32445999999999997,0.31899,0.77284,0.32663,0.33931999999999995,0.31998000000000004,0.33326,0.3476,0.78424,0.33748999999999996,0.59711,0.36750000000000005,0.47079000000000004,0.32004,0.38936000000000004,0.28206,0.33956,0.34672000000000003,0.30321,0.62904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO:0006629,0,0,0,0,0,0,0,0,0,0,0,1,0.30908,0.6688799999999999,0.39866,0.33006,0.38634999999999997,0.35029,0.40395000000000003,0.40746000000000004,0.47940000000000005,0.58197,0.43744000000000005,0.46708000000000005,0.5125299999999999,0.35206000000000004,0.40927,0.48341999999999996,0.28605,0.48756999999999995,0.4588,0.32236,0.3536,0.42528999999999995,0.40593,0.46819999999999995,0.37381,0.35968999999999995,0.33412,0.32479,0.41503,0.35280999999999996,0.43294,0.36959,0.47394000000000003,0.37209000000000003,0.51391,0.33023,0.39122,0.28927,0.40163000000000004,0.37986,0.41337,0.50743,0.35221,0.30539000000000005,0.35216000000000003,0.44021,0.48102999999999996,0.37195999999999996,0.33269000000000004,0.37173,0.41249,0.32032000000000005,0.33872,0.35285999999999995,0.35434,0.46665,0.35868999999999995,0.34567000000000003,0.47712,0.36124999999999996,0.46636,0.51676,0.38227,0.41403999999999996,0.51301,0.37229999999999996,0.41332,0.32135,0.47014,0.35429,0.32349000000000006,0.41449,0.47208000000000006,0.61632,0.42355,0.35792,0.4748,0.35857000000000006,0.4518,0.48844,0.47221,0.38505999999999996,0.40134000000000003,0.41483000000000003,0.42230999999999996,0.46885,0.36537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO:0033043,0,0,0,0,0,0,0,0,0,0,0,0,1,0.30893000000000004,0.34841,0.64934,0.22357000000000005,0.30999,0.24966999999999995,0.35534,0.31045999999999996,0.31162999999999996,0.25417999999999996,0.26857,0.32226999999999995,0.3114,0.24749,0.31233999999999995,0.5162599999999999,0.26212,0.26678,0.28751000000000004,0.31264000000000003,0.36933000000000005,0.24614999999999998,0.2692,0.32875,0.31750999999999996,0.29700000000000004,0.28947,0.23380999999999996,0.35329999999999995,0.37531000000000003,0.3254,0.29659,0.32738,0.28413,0.29386,0.22533999999999998,0.5246,0.35075,0.33355,0.23323000000000005,0.26053000000000004,0.31152,0.5049399999999999,0.31148,0.25522,0.31122000000000005,0.32728,0.29584999999999995,0.32709,0.25699000000000005,0.28585000000000005,0.30071000000000003,0.31205000000000005,0.31323,0.40158000000000005,0.31671000000000005,0.51631,0.40971,0.31875,0.40136000000000005,0.28830999999999996,0.33546,0.24939,0.32609999999999995,0.32755,0.35994000000000004,0.28669,0.25256999999999996,0.31318999999999997,0.28842,0.24956999999999996,0.25321000000000005,0.29368000000000005,0.25451,0.31609,0.31453,0.31660999999999995,0.26558000000000004,0.31469,0.25326000000000004,0.33767,0.22897,0.24971,0.25402,0.27059,0.32203000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO:0005975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.39841000000000004,0.32987999999999995,0.38612,0.35009999999999997,0.40369999999999995,0.4072,0.47906000000000004,0.58152,0.43715000000000004,0.46675999999999995,0.51216,0.35185999999999995,0.40901,0.48307,0.28591,0.48722,0.45848,0.32219,0.35340000000000005,0.42501,0.40567,0.46787,0.37359,0.35948,0.33394,0.32460999999999995,0.41476,0.35261,0.43265,0.36938000000000004,0.47361,0.37187000000000003,0.51353,0.33004999999999995,0.39098,0.28913,0.40137999999999996,0.37963,0.41311,0.5070600000000001,0.35201000000000005,0.30523999999999996,0.35196000000000005,0.43992,0.48068999999999995,0.37173999999999996,0.33251,0.37151,0.41222000000000003,0.32015000000000005,0.33853999999999995,0.35266,0.35414,0.46631999999999996,0.35848,0.34547000000000005,0.47678,0.36104,0.46604,0.5163800000000001,0.38204000000000005,0.41376999999999997,0.5126299999999999,0.37207999999999997,0.41306,0.32118,0.46980999999999995,0.35407999999999995,0.32332000000000005,0.41423,0.47175,0.61583,0.42328,0.35771,0.47446,0.35836999999999997,0.45148999999999995,0.48809,0.47187999999999997,0.38482000000000005,0.40108999999999995,0.41457,0.42203999999999997,0.46852000000000005,0.36516000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO:0071554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.37461,0.31349000000000005,0.5379499999999999,0.40698,0.69459,0.56555,0.41918,0.40912000000000004,0.45416999999999996,0.43903000000000003,0.54156,0.39397000000000004,0.57072,0.31992,0.41889,0.33331999999999995,0.36497,0.54472,0.49587000000000003,0.39083999999999997,0.45524,0.42993000000000003,0.41200000000000003,0.37971,0.368,0.33306,0.57315,0.69624,0.42457,0.504,0.42774999999999996,0.47085999999999995,0.37482000000000004,0.31682999999999995,0.32389,0.68171,0.63333,0.33194,0.35606000000000004,0.54186,0.34382,0.54176,0.41159,0.49239,0.42757999999999996,0.50213,0.42728,0.42501,0.36241,0.5143599999999999,0.54321,0.5462400000000001,0.6786099999999999,0.5551699999999999,0.39425,0.6845600000000001,0.41396999999999995,0.54876,0.36622,0.63869,0.39842999999999995,0.42569999999999997,0.42801999999999996,0.7075,0.36371,0.37192000000000003,0.54613,0.36638000000000004,0.39886,0.37322,0.37453000000000003,0.40991,0.55358,0.39642999999999995,0.55365,0.4366,0.57719,0.37331000000000003,0.44428,0.32375,0.39918,0.40873000000000004,0.35121,0.56892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO:0051726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23482000000000003,0.33109,0.26361,0.38249999999999995,0.33160999999999996,0.33292999999999995,0.26861999999999997,0.28462,0.34496000000000004,0.33268,0.2612,0.33374000000000004,0.5674600000000001,0.27745,0.28264,0.30579999999999996,0.33407,0.39846000000000004,0.25971999999999995,0.28532,0.35228000000000004,0.33957000000000004,0.31645999999999996,0.30800000000000005,0.24607999999999997,0.38017999999999996,0.4053,0.34848999999999997,0.31599999999999995,0.35074000000000005,0.30201,0.31293000000000004,0.23675999999999997,0.57706,0.37727,0.35773,0.24544,0.27566999999999997,0.33281000000000005,0.55442,0.33277,0.26976999999999995,0.33247000000000004,0.35062000000000004,0.31516,0.35041,0.27174,0.30394,0.32062999999999997,0.33341,0.33474000000000004,0.43539000000000005,0.33867,0.56752,0.44472,0.34097,0.43513,0.3067,0.35989000000000004,0.26331000000000004,0.34929,0.35092999999999996,0.38775000000000004,0.30488000000000004,0.26683999999999997,0.33469000000000004,0.30682,0.26351,0.26754999999999995,0.31272,0.26898999999999995,0.33797,0.33620000000000005,0.33855999999999997,0.2813,0.33638999999999997,0.26759,0.36240000000000006,0.24075999999999997,0.26366,0.26844,0.28688,0.34469000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO:0006364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27253000000000005,0.33199999999999996,0.31920000000000004,0.35651,0.34868,0.30001,0.48204,0.45994,0.27364,0.33575,0.35892999999999997,0.21086000000000005,0.30725,0.36728000000000005,0.23073,0.27461,0.28274999999999995,0.33338999999999996,0.48321000000000003,0.25741,0.25024,0.23697000000000001,0.23202,0.67582,0.28325,0.31969000000000003,0.25527999999999995,0.38121000000000005,0.25654999999999994,0.60551,0.23490999999999995,0.76527,0.21265999999999996,0.31542000000000003,0.30118999999999996,0.6784,0.5958300000000001,0.27373000000000003,0.22155999999999998,0.27370000000000005,0.30142,0.32184999999999997,0.25648000000000004,0.26134999999999997,0.25636000000000003,0.33801000000000003,0.22963,0.2652,0.27415,0.27508,0.31450999999999996,0.27780000000000005,0.24300999999999995,0.31626,0.25104000000000004,0.30221,0.40662,0.30277,0.33909999999999996,0.32371000000000005,0.25665000000000004,0.32299,0.23019,0.54201,0.27503999999999995,0.23133000000000004,0.33943,0.54444,0.36349,0.44086000000000003,0.27732,0.38180000000000003,0.27734000000000003,0.36148,0.36195,0.5446,0.26305,0.7764,0.33965999999999996,0.43953,0.5894900000000001,0.28198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO:0007010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.34302,0.55229,0.45833,0.35202999999999995,0.34460999999999997,0.37768999999999997,0.36661,0.75803,0.33338,0.46206,0.28684,0.35182,0.29776,0.32335,0.75818,0.42689999999999995,0.33104999999999996,0.37846,0.49760000000000004,0.36089000000000004,0.33516999999999997,0.32577999999999996,0.28754,0.46380999999999994,0.55351,0.37085,0.54903,0.49483,0.38983999999999996,0.33125000000000004,0.2751,0.29008,0.54279,0.5074000000000001,0.28668000000000005,0.30500000000000005,0.75849,0.30628,0.75833,0.34643,0.40547,0.37322999999999995,0.69695,0.373,0.35631999999999997,0.32128999999999996,0.7117100000000001,0.7605500000000001,0.7651600000000001,0.5405,0.60722,0.34678,0.54489,0.36246,0.46823000000000004,0.32435,0.5113,0.33669000000000004,0.37173999999999996,0.37358,0.56186,0.32233,0.31693000000000005,0.7649900000000001,0.32448,0.33701000000000003,0.31789999999999996,0.33102,0.34519,0.77628,0.33520000000000005,0.5912999999999999,0.36484000000000005,0.46673,0.31797,0.38641000000000003,0.28042,0.33725000000000005,0.34431999999999996,0.30133,0.62281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO:0006468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4161,0.47663999999999995,0.47348,0.56936,0.49161,0.33153999999999995,0.34472,0.71791,0.48061,0.23406000000000005,0.31884999999999997,0.48994000000000004,0.25851999999999997,0.34621,0.32436,0.7103200000000001,0.49280999999999997,0.29198999999999997,0.28293,0.26627999999999996,0.26013,0.35377000000000003,0.35951,0.41688000000000003,0.28929000000000005,0.72321,0.29089,0.49249,0.26371999999999995,0.33570999999999995,0.23626000000000003,0.41006,0.38749999999999996,0.35251999999999994,0.5505800000000001,0.34487,0.24717999999999996,0.34482,0.5735399999999999,0.42035,0.29081,0.32606,0.29066000000000003,0.72521,0.25717,0.33187999999999995,0.34550000000000003,0.34692,0.40861000000000003,0.35111000000000003,0.27384,0.41139000000000003,0.28393,0.34958999999999996,0.5544,0.39,0.72872,0.37778999999999996,0.29101999999999995,0.42218,0.25785,0.39015,0.34687,0.25927,0.72975,0.39157,0.37927999999999995,0.43804,0.35036,0.72386,0.35040000000000004,0.46795,0.48558999999999997,0.39166999999999996,0.29915,0.34340000000000004,0.73051,0.43672999999999995,0.31954000000000005,0.35753999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO:0007059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.58098,0.42877,0.41832,0.46514999999999995,0.4494,0.55604,0.40259,0.5863499999999999,0.32585,0.42847,0.33970999999999996,0.37250000000000005,0.55932,0.5085200000000001,0.39934000000000003,0.46625000000000005,0.43994999999999995,0.42130999999999996,0.38778999999999997,0.37564,0.33943999999999996,0.58887,0.7163900000000001,0.43437000000000003,0.51698,0.43767999999999996,0.48250000000000004,0.38271,0.32265,0.32996000000000003,0.70139,0.65132,0.33828,0.36326,0.55636,0.35058,0.55625,0.42088000000000003,0.5049,0.43750999999999995,0.51503,0.43718999999999997,0.43483000000000005,0.36985,0.52776,0.55776,0.56091,0.69818,0.57019,0.40288,0.70433,0.42335999999999996,0.56353,0.37378999999999996,0.65688,0.40722,0.43555,0.43796,0.72801,0.37119,0.37971,0.56079,0.37395999999999996,0.40767,0.38105999999999995,0.38242,0.41913999999999996,0.56854,0.40513999999999994,0.5686100000000001,0.44688000000000005,0.59307,0.38115,0.45486000000000004,0.32981000000000005,0.40798999999999996,0.41791999999999996,0.35824,0.58448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO:0051186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.49253,0.47941999999999996,0.53824,0.5184500000000001,0.46114,0.45972,0.68954,0.28724000000000005,0.49216000000000004,0.39132999999999996,0.32384999999999997,0.46358999999999995,0.42772,0.45565999999999995,0.53963,0.37575000000000003,0.36150000000000004,0.33570999999999995,0.32628999999999997,0.38132999999999995,0.48568999999999996,0.5823,0.37150000000000005,0.46255999999999997,0.37402,0.5600499999999999,0.33177999999999996,0.36073,0.29049,0.5707599999999999,0.5326500000000001,0.3799,0.41074999999999995,0.46136999999999995,0.30674,0.46129,0.48263999999999996,0.5881700000000001,0.37388999999999994,0.43049000000000004,0.37365000000000004,0.50014,0.32179,0.43999999999999995,0.46242000000000005,0.46477999999999997,0.5683,0.47172000000000003,0.34735000000000005,0.57302,0.36307,0.46919,0.43542000000000003,0.53686,0.46552000000000004,0.5163,0.37422999999999995,0.59128,0.32282999999999995,0.43117000000000005,0.46469000000000005,0.32499,0.46608000000000005,0.43286,0.44665,0.48045000000000004,0.47048,0.46291000000000004,0.47053999999999996,0.51528,0.6978,0.43296999999999997,0.3871,0.36949,0.46648999999999996,0.47892,0.40452999999999995,0.48240000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO:0006520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.51728,0.40219000000000005,0.38983999999999996,0.35380999999999996,0.48041999999999996,0.49672000000000005,0.28825,0.73492,0.5452699999999999,0.32511,0.35536,0.42978000000000005,0.47606000000000004,0.40305,0.37739999999999996,0.36304000000000003,0.33704999999999996,0.32757000000000003,0.30235,0.36931,0.42959,0.37311000000000005,0.48346999999999996,0.37565000000000004,0.41576,0.33309999999999995,0.28872,0.29152,0.42242,0.39870000000000005,0.30140999999999996,0.32155,0.35396000000000005,0.30788000000000004,0.35390999999999995,0.5208999999999999,0.43323999999999996,0.37551999999999996,0.33426999999999996,0.37527999999999995,0.48462000000000005,0.32303000000000004,0.34036,0.35462000000000005,0.35612,0.42089,0.36050000000000004,0.34878,0.42382,0.36462000000000006,0.47158999999999995,0.6210899999999999,0.40132999999999996,0.48665,0.52763,0.37585999999999997,0.43516999999999995,0.32408000000000003,0.33470999999999995,0.35606000000000004,0.32626,0.48724999999999996,0.33579000000000003,0.538,0.36600999999999995,0.35972000000000004,0.48385,0.35975999999999997,0.38786,0.50197,0.33586000000000005,0.38883999999999996,0.29454,0.48768999999999996,0.36505,0.5809500000000001,0.36724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO:0002181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.51712,0.41479,0.34631999999999996,0.57856,0.48344,0.23804999999999998,0.36514,0.50934,0.26335,0.34780999999999995,0.33174000000000003,0.5727800000000001,0.6673899999999999,0.29806,0.28864999999999996,0.27139,0.26500999999999997,0.31803000000000003,0.36123000000000005,0.41911,0.29525999999999997,0.5826,0.29691999999999996,0.51808,0.26873,0.30308999999999997,0.24031999999999998,0.41223,0.38947,0.31699999999999995,0.33914,0.34646,0.25161,0.34641,0.78077,0.42261000000000004,0.29683000000000004,0.3275,0.29668000000000005,0.58413,0.26193999999999995,0.33337000000000006,0.34709999999999996,0.34853999999999996,0.41076,0.35275999999999996,0.27922,0.41357,0.28969,0.35804,0.57782,0.39198999999999995,0.58682,0.38751,0.29706,0.42445999999999995,0.26265000000000005,0.5221100000000001,0.34848,0.26412,0.58761,0.5244,0.40924000000000005,0.60263,0.35201000000000005,0.5831,0.35204,0.6513100000000001,0.48846,0.5245500000000001,0.3055,0.30945999999999996,0.58819,0.60049,0.28964,0.35924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO:0006310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56917,0.37970000000000004,0.49898,0.54305,0.25071,0.3597,0.44087,0.27875000000000005,0.38146,0.35558999999999996,0.49434999999999996,0.7673,0.31757,0.30701,0.28771,0.28059999999999996,0.52378,0.3973,0.46609,0.31443,0.50221,0.31628999999999996,0.58285,0.28474999999999995,0.4891,0.25322999999999996,0.45787999999999995,0.43078000000000005,0.52136,0.57368,0.37987000000000004,0.26571999999999996,0.37981,0.52075,0.47026999999999997,0.31620000000000004,0.35758999999999996,0.31601999999999997,0.50344,0.27719000000000005,0.36448,0.38061999999999996,0.38232,0.45613000000000004,0.38729,0.29645999999999995,0.45948,0.30818,0.38548000000000004,0.4951,0.43377,0.50559,0.41913999999999996,0.31645,0.47248,0.27798,0.52269,0.38225,0.27961,0.50622,0.5249900000000001,0.43567999999999996,0.42694,0.38641000000000003,0.5026200000000001,0.38644999999999996,0.55751,0.54906,0.5251399999999999,0.32594,0.5038199999999999,0.50669,0.42567999999999995,0.45848,0.39495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO:0055086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36851999999999996,0.33448,0.5229900000000001,0.29745,0.38858000000000004,0.36883999999999995,0.33662000000000003,0.3702,0.44869000000000003,0.33214,0.57067,0.39248000000000005,0.37712,0.34936,0.33925000000000005,0.49861999999999995,0.38521000000000005,0.45028999999999997,0.38788999999999996,0.37925,0.39061,0.66266,0.34514,0.46648999999999996,0.30091999999999997,0.44253,0.41691,0.49638000000000004,0.54488,0.36868999999999996,0.31828999999999996,0.36863,0.41732,0.45424,0.39047,0.34753999999999996,0.39020999999999995,0.33673,0.33441,0.35407,0.36939999999999995,0.37100999999999995,0.44088000000000005,0.37573,0.36188,0.44404999999999994,0.37881,0.49366,0.40849,0.41974,0.33782,0.74049,0.39083999999999997,0.45633,0.33553,0.57012,0.37094000000000005,0.33785,0.33813000000000004,0.57273,0.47614999999999996,0.46111,0.37488,0.37983,0.37492000000000003,0.36402,0.52867,0.5729,0.40474,0.48012999999999995,0.33836999999999995,0.45968,0.43811,0.38298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO:0007005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33499,0.46491000000000005,0.28806,0.3536,0.29906999999999995,0.32487,0.76373,0.42939000000000005,0.33265,0.38048000000000004,0.5008,0.36275,0.3368,0.32733,0.28876999999999997,0.46667000000000003,0.55728,0.3728,0.5527500000000001,0.498,0.39197000000000004,0.33285,0.27623,0.29133,0.54645,0.5106999999999999,0.28790000000000004,0.30635999999999997,0.76405,0.30766000000000004,0.76389,0.34816,0.40774999999999995,0.37521000000000004,0.7020500000000001,0.37497,0.35814,0.3228,0.71692,0.76612,0.77077,0.5441400000000001,0.61151,0.34851,0.5485599999999999,0.36433000000000004,0.47114,0.32587999999999995,0.51464,0.33834,0.37370000000000003,0.37555000000000005,0.5657099999999999,0.32384999999999997,0.31838999999999995,0.77059,0.32601,0.33865,0.31938,0.33260999999999996,0.34691000000000005,0.78195,0.33682999999999996,0.59544,0.36673,0.46962000000000004,0.31943999999999995,0.38851,0.28159,0.33889,0.34602999999999995,0.30267,0.62725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO:0018193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.46347000000000005,0.23212999999999995,0.3527,0.49727,0.2562,0.33640000000000003,0.32082999999999995,0.7224999999999999,0.50021,0.28907000000000005,0.28018,0.26383,0.25778,0.35797999999999996,0.34902999999999995,0.40332,0.28642999999999996,0.7356199999999999,0.28800000000000003,0.49988,0.26131000000000004,0.33953,0.23429999999999995,0.39688,0.37555000000000005,0.3567,0.55935,0.33513000000000004,0.24505,0.33508000000000004,0.58284,0.40659999999999996,0.28791,0.31725000000000003,0.28776999999999997,0.73766,0.25487000000000004,0.32279,0.33573,0.33708000000000005,0.39551000000000003,0.34106000000000003,0.27125,0.39814000000000005,0.28115999999999997,0.34553999999999996,0.56326,0.37790999999999997,0.74123,0.37315,0.28813,0.40832999999999997,0.25554,0.39515999999999996,0.33703000000000005,0.25693999999999995,0.74228,0.39661,0.38404000000000005,0.44414,0.34035000000000004,0.73629,0.34038,0.47475999999999996,0.46817,0.39670000000000005,0.29610000000000003,0.34739,0.74306,0.44279999999999997,0.32303000000000004,0.34714999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
